gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2566052553	da3542b4-9a73-4054-b9a3-2d762e172199	3163adc8-a4cb-4dee-8ae4-c5d0354a371b	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus cretaceus		SPECIES	Leucocoprinus cretaceus (Bull.) Locq.	Leucocoprinus cretaceus (Bull.) Locq.	(Bull.) Locq.	AT	Austria		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													9065458	9065458	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.582Z		
2566052552	da3542b4-9a73-4054-b9a3-2d762e172199	b20dfa46-718e-48b0-87e8-bd2c58dedd73	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus luteus		SPECIES	Suillus luteus (L.) Roussel	Suillus luteus (L.) Roussel	(L.) Roussel	AU	Victoria		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													7777157	7777157	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.640Z		
2566052551	da3542b4-9a73-4054-b9a3-2d762e172199	f56bb80a-c9ba-4f46-896f-a7c2a137efc3	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Pisolithus	Pisolithus marmoratus		SPECIES	Pisolithus marmoratus (Berk.) E.Fisch.	Pisolithus marmoratus (Berk.)	(Berk.)	TZ	Republic of Congo		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2525477	2525477	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.789Z		
2566052550	da3542b4-9a73-4054-b9a3-2d762e172199	e961ee45-31c9-4d29-afc6-cd7d11ff4617	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Mycenastrum	Mycenastrum corium		SPECIES	Mycenastrum corium (Guers.) Desv.	Mycenastrum corium (Guers.) Desv.	(Guers.) Desv.	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1889-01-01T00:00:00			1889	2536182	2536182	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.720Z		
2566052549	da3542b4-9a73-4054-b9a3-2d762e172199	5dcfd482-3aa1-431d-9970-8d6f2902f99e	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus bovinus		SPECIES	Suillus bovinus (L.) Roussel	Suillus bovinus (L.) Roussel	(L.) Roussel	NL	Netherlands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													7623986	7623986	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.088Z		
2566052548	da3542b4-9a73-4054-b9a3-2d762e172199	c7c16d8c-c079-4a9b-82cf-016e5819a6fe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus cretaceus		SPECIES	Leucocoprinus cretatus Locq. ex Lanzoni	Leucocoprinus cretatus Locq. ex Lanzoni	Locq. ex Lanzoni	DK	Denmark		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1895-01-01T00:00:00			1895	2535551	9065458	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.569Z		
2566052547	da3542b4-9a73-4054-b9a3-2d762e172199	bd08d3e5-7aba-4e69-aa41-075be99e9b7c	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariaceae	Auricularia	Auricularia auricula-judae		SPECIES	Auricularia auricula-judae (Bull.) Quel.	Auricularia auricula-judae (Bull.) Quel.	(Bull.) Quel.	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1967-01-01T00:00:00			1967	9716074	5249271	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.887Z		
2566052546	da3542b4-9a73-4054-b9a3-2d762e172199	eb43c431-c04f-455a-8321-372788c8ca07	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma psammopus		SPECIES	Tricholoma psammopus (Kalchbr.) Quél.	Tricholoma psammopus (Kalchbr.) Quel.	(Kalchbr.) Quel.	NO	Norway		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1917-01-01T00:00:00			1917	5241853	5241853	UNKNOWN							CC_BY_4_0				INVASIVE	2021-03-09T09:43:07.832Z		
2566052545	da3542b4-9a73-4054-b9a3-2d762e172199	a227c63a-953c-4b46-bc5a-76c421cbf349	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus granulatus		SPECIES	Suillus granulatus (L.) Roussel	Suillus granulatus (L.) Roussel	(L.) Roussel	IS	Iceland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1901-01-01T00:00:00			1901	8146046	8146046	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.773Z		
2566052544	da3542b4-9a73-4054-b9a3-2d762e172199	3a28f6f1-263b-4bcc-a8c2-9f6dc85c0d26	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon luteolus		SPECIES	Rhizopogon luteolus Fr.	Rhizopogon luteolus Fr.	Fr.	IN	India		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2524248	2524248	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.592Z		
2566052543	da3542b4-9a73-4054-b9a3-2d762e172199	8131619f-d3b1-4b81-93a7-03b519378de9	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus cretaceus		SPECIES	Leucocoprinus cretaceus (Bull.) Locq.	Leucocoprinus cretaceus (Bull.) Locq.	(Bull.) Locq.	NO	Norway		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													9065458	9065458	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.582Z		
2566052542	da3542b4-9a73-4054-b9a3-2d762e172199	0737d56f-9d60-42bb-a384-44dcfd22da50	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber gibbosum		SPECIES	Tuber gibbosum Harkn.	Tuber gibbosum Harkn.	Harkn.	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5499352	5499352	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.834Z		
2566052541	da3542b4-9a73-4054-b9a3-2d762e172199	9e41f071-1599-4263-8431-b8a9b2b0a6f4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Hebeloma	Hebeloma crustuliniforme		SPECIES	Hebeloma longicaudum (Pers.) P.Kumm.	Hebeloma longicaudum (Pers.) P. Kumm.	(Pers.) P. Kumm.	TZ	Tanzania, United Republic of		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2532999	2533043	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.415Z		
2566052540	da3542b4-9a73-4054-b9a3-2d762e172199	1b1327a3-faa7-458c-a7b9-1d0d8a63ba56	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus grevillei		SPECIES	Suillus grevillei (Klotzsch) Singer	Suillus grevillei (Klotzsch) Singer	(Klotzsch) Singer	IS	Iceland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1901-01-01T00:00:00			1901	5239864	5239864	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.190Z		
2566052539	da3542b4-9a73-4054-b9a3-2d762e172199	d698acbb-6480-4ee0-91cf-9fe192248a8e	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius rufus		SPECIES	Lactarius rufus (Scop.) Fr.	Lactarius rufus (Scop.) Fr.	(Scop.) Fr.	BR	Rio Grande do Sul		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248684	5248684	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.167Z		
2566052538	da3542b4-9a73-4054-b9a3-2d762e172199	b4502af4-3550-4543-b39b-506eba18f001	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes trogii		SPECIES	Coriolopsis trogii (Berk.) Domański	Coriolopsis trogii (Berk.) Domanski	(Berk.) Domanski	PL	Poland		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1961-01-01T00:00:00			1961	2546287	2546282	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.721Z		
2566052537	da3542b4-9a73-4054-b9a3-2d762e172199	1b8c0861-5e7a-47a4-b26e-335440a5eb10	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Agaricus	Agaricus bisporus		SPECIES	Agaricus bisporus (J.E.Lange) Imbach	Agaricus bisporus (J.E. Lange) Imbach	(J.E. Lange) Imbach	NO	Norway		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1950-01-01T00:00:00			1950	5243447	5243447	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.482Z		
2566052536	da3542b4-9a73-4054-b9a3-2d762e172199	5d0a22b7-8a75-43a3-bb42-bfe8e9c473f7	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	Mutinus ravenelii		SPECIES	Mutinus ravenelii (Berk. & M.A.Curtis) E.Fisch.	Mutinus ravenelii (Berk. & M.A. Curtis) E. Fisch.	(Berk. & M.A. Curtis) E. Fisch.	RU	Mordovia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2016-01-01T00:00:00			2016	5239466	5239466	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.153Z		
2566052535	da3542b4-9a73-4054-b9a3-2d762e172199	bf0f1501-1334-4895-ad42-103b837ab00a	Fungi	Ascomycota	Pezizomycetes	Pezizales	Helvellaceae	Barssia	Barssia oregonensis		SPECIES	Barssia oregonensis Gilkey	Barssia oregonensis Gilkey	Gilkey	US	Oregon		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1925-01-01T00:00:00			1925	2594695	2594695	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.713Z		
2566052534	da3542b4-9a73-4054-b9a3-2d762e172199	8f03f4ac-e834-4e1a-8ff8-ab1a07348e79	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus luteus		SPECIES	Suillus luteus (L.) Roussel	Suillus luteus (L.) Roussel	(L.) Roussel	MA	Morocco		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2012-01-01T00:00:00			2012	7777157	7777157	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.172Z		
2566052533	da3542b4-9a73-4054-b9a3-2d762e172199	4fbb84a9-b62a-49ae-bb3c-e19ccc1012f0	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora penicillata		SPECIES	Thelephora penicillata (Pers.) Fr.	Thelephora penicillata (Pers.) Fr.	(Pers.) Fr.	ZA	South Africa		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													9188141	9188141	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.343Z		
2566052532	da3542b4-9a73-4054-b9a3-2d762e172199	da9d3450-a556-426c-bcfa-accc3f975d63	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius deliciosus		SPECIES	Lactarius deliciosus (L.) Gray	Lactarius deliciosus (L.) Gray	(L.) Gray	AU	Victoria		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248629	5248629	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.194Z		
2566052531	da3542b4-9a73-4054-b9a3-2d762e172199	76c7d5a6-a57d-48a5-bb18-75a8ace7f110	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma nitidum		SPECIES	Scleroderma nitidum Berk.	Scleroderma nitidum Berk.	Berk.	BR	Bahia		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													7615800	7615800	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.192Z		
2566052530	da3542b4-9a73-4054-b9a3-2d762e172199	c76b60b0-def2-4e37-8b13-42428fc909d0	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus birnbaumii		SPECIES	Leucocoprinus birnbaumii (Corda) Singer	Leucocoprinus birnbaumii (Corda) Singer	(Corda) Singer	DE	Germany		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									2011-01-01T00:00:00			2011	2535598	2535598	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.122Z		
2566052529	da3542b4-9a73-4054-b9a3-2d762e172199	02ebafab-d590-4ed5-91fd-c3f8b307813e	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus luteus		SPECIES	Suillus luteus (L.) Roussel	Suillus luteus (L.) Roussel	(L.) Roussel	US	New York		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1968-01-01T00:00:00			1968	7777157	7777157	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.361Z		
2566052528	da3542b4-9a73-4054-b9a3-2d762e172199	c7d8a31b-5c6e-497c-b90d-6874fd24c1e2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Chlorophyllum	Chlorophyllum agaricoides		SPECIES	Endoptychum agaricoides Czern.	Endoptychum agaricoides Czern.	Czern.	SE	Sweden		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1941-01-01T00:00:00			1941	2535959	5955379	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.337Z		
2566052527	da3542b4-9a73-4054-b9a3-2d762e172199	26827a42-12f0-4f31-8a17-76b03829c254	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus granulatus		SPECIES	Suillus granulatus (L.) Roussel	Suillus granulatus (L.) Roussel	(L.) Roussel	FO	Faroe Islands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8146046	8146046	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.776Z		
2566052526	da3542b4-9a73-4054-b9a3-2d762e172199	4d120740-55d0-4da9-8729-dd6da18d5757	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula amoenolens		SPECIES	Russula amoenolens Romagn.	Russula amoenolens Romagn.	Romagn.	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2551439	2551439	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.589Z		
2566052525	da3542b4-9a73-4054-b9a3-2d762e172199	c9619e64-3308-4450-bafb-c487a1cc1afa	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius pubescens		SPECIES	Lactarius pubescens Fr.	Lactarius pubescens Fr.	Fr.	US	California		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248664	5248664	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.733Z		
2566052524	da3542b4-9a73-4054-b9a3-2d762e172199	33d2c4dd-83f9-4da5-bd21-d35106da9565	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius deliciosus		SPECIES	Lactarius deliciosus (L.) Gray	Lactarius deliciosus (L.) Gray	(L.) Gray	AR	Argentina		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248629	5248629	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.814Z		
2566052523	da3542b4-9a73-4054-b9a3-2d762e172199	6b2c9baa-1d08-49dc-9194-e29f8bc6b402	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius necator		SPECIES	Lactarius necator (Bull.) Pers.	Lactarius necator (Bull.) Pers.	(Bull.) Pers.	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248670	5248670	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.960Z		
2566052522	da3542b4-9a73-4054-b9a3-2d762e172199	352ee496-13db-4299-b2bd-931c47ca9e1c	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	Lactarius pubescens		SPECIES	Lactarius pubescens Fr.	Lactarius pubescens Fr.	Fr.	CL	Chile		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5248664	5248664	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.940Z		
2566052521	da3542b4-9a73-4054-b9a3-2d762e172199	0e55a064-07c5-4c23-8176-c62be3dd4628	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Aseroe	Aseroe rubra		SPECIES	Aseroe rubra Labill.	Aseroe rubra Labill.	Labill.	ZA	South Africa		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													4911642	4911642	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.732Z		
2566052520	da3542b4-9a73-4054-b9a3-2d762e172199	db1ddce8-19b0-4edf-b71f-70fd8d9ec802	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon roseolus		SPECIES	Rhizopogon roseolus (Corda) Th.Fr.	Rhizopogon roseolus (Corda) Th. Fr.	(Corda) Th. Fr.	UY	Uruguay		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2524228	2524228	UNKNOWN							CC_BY_4_0					2021-03-09T09:43:07.789Z		
2566052519	da3542b4-9a73-4054-b9a3-2d762e172199	514a4d19-d7d5-47d0-b12f-0a9e82d605dc	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Strobilurus	Strobilurus esculentus		SPECIES	Strobilurus esculentus (Wulfen) Singer	Strobilurus esculentus (Wulfen) Singer	(Wulfen) Singer	SE	Sweden		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1858-01-01T00:00:00			1858	5243623	5243623	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.887Z		
2566052518	da3542b4-9a73-4054-b9a3-2d762e172199	5ab7ab77-c81a-4ae6-b3f2-7a34a334d62b	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Gomphidius	Gomphidius maculatus		SPECIES	Gomphidius maculatus (Scop.) Fr.	Gomphidius maculatus (Scop.) Fr.	(Scop.) Fr.	GB	United Kingdom		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1882-01-01T00:00:00			1882	2525039	2525039	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.926Z		
2566052517	da3542b4-9a73-4054-b9a3-2d762e172199	4d1425c5-c95d-436c-a57f-c2fec5d4a040	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	Xylaria arbuscula		SPECIES	Xylaria arbuscula Sacc.	Xylaria arbuscula Sacc.	Sacc.	NO	Norway		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1900-01-01T00:00:00			1900	5255134	5255134	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.106Z		
2566052516	da3542b4-9a73-4054-b9a3-2d762e172199	32742c97-bd78-4723-aefc-be8dfefce5f6	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus grevillei		SPECIES	Suillus grevillei (Klotzsch) Singer	Suillus grevillei (Klotzsch) Singer	(Klotzsch) Singer	FO	Faroe Islands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239864	5239864	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.820Z		
2566052515	da3542b4-9a73-4054-b9a3-2d762e172199	7c48b1bc-6703-4729-bad2-58223f5f02ae	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita abrupta		SPECIES	Amanita abrupta Peck	Amanita abrupta Peck	Peck	DO	Dominican Republic		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1998-01-01T00:00:00			1998	5451697	5451697	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.425Z		
2566052514	da3542b4-9a73-4054-b9a3-2d762e172199	21c31e1f-d813-4f26-ad21-c7be613dd4e4	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma tenerum		SPECIES	Scleroderma tenerum Berk. & Curt.	Scleroderma tenerum Berk. & M.A. Curtis	Berk. & M.A. Curtis	BR	Rio Grande do Sul		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5460837	5460837	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.520Z		
2566052513	da3542b4-9a73-4054-b9a3-2d762e172199	93274edc-bbf3-4a2d-a4c4-9f39cd8ad9c4	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Descolea	Descolea antarctica		SPECIES	Descolea antarctica Singer	Descolea antarctica Singer	Singer	FO	Faroe Islands		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a									1976-01-01T00:00:00			1976	2529569	2529569	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.836Z		
2566052512	da3542b4-9a73-4054-b9a3-2d762e172199	b7980830-bbe5-4f8f-807a-d71cdb95e92b	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon occidentalis		SPECIES	Rhizopogon occidentalis Zeller & C.W.Dodge	Rhizopogon occidentalis Zeller & C.W. Dodge	Zeller & C.W. Dodge	ES	Spain		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2524227	2524227	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.818Z		
2566052511	da3542b4-9a73-4054-b9a3-2d762e172199	2e2d9530-bdf1-408c-a0f2-f30992a2b626	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Psilocybe	Psilocybe argentina		SPECIES	Psilocybe argentina (Speg.) Singer	Psilocybe argentina (Speg.) Singer	(Speg.) Singer	NZ	New Zealand		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5242485	5242485	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.860Z		
2566052510	da3542b4-9a73-4054-b9a3-2d762e172199	997a4558-9da8-4923-8791-af88956c1d46	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	Leucocoprinus ianthinus		SPECIES	Leucocoprinus ianthinus (Cooke) Locq.	Leucocoprinus ianthinus (Sacc.) Locq.	(Sacc.) Locq.	AT	Austria		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8495305	2535629	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.029Z		
2566052509	da3542b4-9a73-4054-b9a3-2d762e172199	662584f7-de77-4467-95b9-9ca9206f5020	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma nitidum		SPECIES	Scleroderma nitidum Berk.	Scleroderma nitidum Berk.	Berk.	BR	Pernambuco		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													7615800	7615800	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.946Z		
2566052508	da3542b4-9a73-4054-b9a3-2d762e172199	6543a4cf-7e60-4fea-a4fb-3278b53ae93f	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus granulatus		SPECIES	Suillus granulatus (L.) Roussel	Suillus granulatus (L.) Roussel	(L.) Roussel	US	Hawaii		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													8146046	8146046	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.049Z		
2566052507	da3542b4-9a73-4054-b9a3-2d762e172199	ce808e00-7223-4e7b-82d4-b65566742701	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus luteus		SPECIES	Suillus luteus (L.) Roussel	Suillus luteus (L.) Roussel	(L.) Roussel	ZA	South Africa		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													7777157	7777157	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.949Z		
2566052506	da3542b4-9a73-4054-b9a3-2d762e172199	5a1ebf7a-1cd7-4a05-8224-848870961cdf	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon luteolus		SPECIES	Rhizopogon luteolus Fr.	Rhizopogon luteolus Fr.	Fr.	AU	New South Wales		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2524248	2524248	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.074Z		
2566052505	da3542b4-9a73-4054-b9a3-2d762e172199	0ef80a7b-9724-4132-b7c2-e4e1be9ffe6a	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula pectinatoides		SPECIES	Russula pectinatoides Peck	Russula pectinatoides Peck	Peck	AR	Argentina		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2551457	2551457	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.845Z		
2566052504	da3542b4-9a73-4054-b9a3-2d762e172199	07a020ee-bf10-486a-ba4b-2a68e603284e	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita marmorata	myrtacearum	SUBSPECIES	Amanita marmorata subsp. myrtacearum O.K.Mill., Hemmes & G.Wong	Amanita marmorata var. myrtacearum O.K. Mill., Hemmes & G. Wong	O.K. Mill., Hemmes & G. Wong	US	Hawaii		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5451785	7241995	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.166Z		
2566052503	da3542b4-9a73-4054-b9a3-2d762e172199	f744a1e0-e4f1-48aa-9a11-1db2a1f465b0	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	Suillus subluteus		SPECIES	Suillus subluteus (Peck) Snell	Suillus subluteus (Peck) Snell	(Peck) Snell	US	Hawaii		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													5239930	5239930	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:07.785Z		
2566052502	da3542b4-9a73-4054-b9a3-2d762e172199	608019ce-24ae-4d14-bfc3-b8adac94e907	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon villosulus		SPECIES	Rhizopogon villosulus Zeller	Rhizopogon villosulus Zeller	Zeller	ES	Spain		PRESENT		37560003-ae75-43c3-95aa-48c98797aa2a													2524222	2524222	UNKNOWN							CC_BY_4_0				INTRODUCED	2021-03-09T09:43:08.155Z		
